id,name,slug,status,exempt,types,jurisdiction,address,location,email,other_emails,phone,fax,website,twitter,twitter_handles,parent,appeal_agency,can_email_appeals,url,foia_logs,foia_guide,public_notes,absolute_url,average_response_time,fee_rate,success_rate
5334,Denham Springs Police Department,denham-springs-police-department,approved,False,[],16285,"Denham Springs Police Department
447 Lamm St.
Denham Springs, LA 70726",,lwalker@dspd.net,,225-667-8365,,,,,,,False,http://dspd.net/records/,,,,/agency/denham-springs-16285/denham-springs-police-department-5334/,6,0.0,0.0
5353,City of Highland Park,city-highland-park,approved,False,[],2882,"Town Records
Attn:  Town Secretary
Town of Highland Park
4700 Drexel Drive
Highland Park, Texas 75205",,gkirby@hptx.org,,214-559-9457,,http://www.hptx.org/Index.aspx?NID=334,,,,,False,,,,,/agency/highland-park-2882/city-highland-park-5353/,0,100.0,0.0
5354,City of River Oaks,city-river-oaks,approved,False,[],2963,"4900 River Oaks Blvd. 
River Oaks, TX 76114",,sstewart@riveroakstx.com,, (817) 626-5421,,http://www.riveroakstx.com/,,,,,False,,,,,/agency/river-oaks-2963/city-river-oaks-5354/,1,0.0,0.0
5340,Department for Children and Families - Vermont,department-for-children-and-families,approved,False,[],80,"Luciana DiRuocco
Vermont Department for Children and Families, Commissioner's Office
280 State Drive
Waterbury, VT  05671-5920",,luciana.diruocco@state.vt.us,,802-871-3385,,,,,,,False,http://dcf.vermont.gov/public-records,,,,/agency/vermont-80/department-for-children-and-families-5340/,8,0.0,100.0
6012,Madison County Circuit Court,madison-county-family-court,approved,False,[],9047,"Records Search
Family Court Division
100 North Side Square
Huntsville, AL 35801",,,,256-532-3380,256-532-3768,,,,,,False,,,,,/agency/madison-county-9047/madison-county-family-court-6012/,0,0.0,0.0
6087,FL HSMV Attorney Kathy Jimenez-Morales,fl-hsmv-attorney-kathy-jimenez-morales,approved,False,[],34,,,,,,,,,,,,False,,,,,/agency/florida-34/fl-hsmv-attorney-kathy-jimenez-morales-6087/,7,0.0,100.0
5331,Office of the Sheriff - Contra Costa County,sheriff,approved,False,[],3034,"651 Pine Street, 7th Floor
Martinez, CA 94553 
",,jlee@so.co.contra-costa.ca.us,,925-313-2643,,,,,,,False,http://www.co.contra-costa.ca.us/60/Sheriff,,,,/agency/contra-costa-county-3034/sheriff-5331/,21,0.0,33.33333333333333
5184,MONESSEN CITY SCHOOL DISTRICT,monessen-city-school-district,approved,False,[],28251,"Dr. Leanne Spazak
Superintendent of Schools
1275 Rostraver Street
Monessen, PA 15062",,lspazak@wiu.k12.pa.us,,724-684-3600,,,,,,,False,http://www.monessenschooldistrict.com/Domain/275,,,,/agency/monessen-28251/monessen-city-school-district-5184/,40,0.0,100.0
5355,Sunrise Police Department,sunrise-police-department,approved,False,[],10534,"Sunrise Police Department
10440 West Oakland Park Boulevard 
Sunrise, FL 33351",,chiefofpolice@sunrisefl.gov,,954-764-4357,,,,,,,False,http://www.sunrisefl.gov/index.aspx?page=69,,,,/agency/sunrise-10534/sunrise-police-department-5355/,47,25.0,75.0
6016,Delaware State Housing Authority,delaware_state_housing_authority,approved,False,[],236,"18 The Green 
Dover, DE 19901",,dans@destatehousing.com,,302-739-4263,,,,,,,False,http://www.destatehousing.com,,,,/agency/delaware-236/delaware_state_housing_authority-6016/,0,0.0,0.0
3347,Ashland Town Clerk,ashl-town-clerk,approved,False,[u'Clerk'],332,Office of the Town Clerk 101 Main Street 1st Floor Ashland MA 01721 ,,tward@ashlandmass.com,,508-881-0100,508-231-1503,,,,,,False,http://www.ashlandmass.com/ashland/offices-departments/town-clerk-office,,,,/agency/ashland-332/ashl-town-clerk-3347/,33,20.0,20.0
5336,Department of Health Services,department-of-health-services,approved,False,[],146,"Department of Health Services
1 West Wilson Street
Madison, WI 53703",,lois.mulder@dhs.wisconsin.gov,,608-266-8502,,,,,,,False,https://www.dhs.wisconsin.gov/,,,,/agency/wisconsin-146/department-of-health-services-5336/,1,0.0,50.0
6018,Department of Education,department_of_education,approved,False,[],236,"401 Federal St #2
Dover, DE 19901",,foiacoordinator@doe.k12.de.us,,302-735-4000,,,,,,,False,http://www.doe.k12.de.us,,,,/agency/delaware-236/department_of_education-6018/,4,0.0,100.0
6015,Delaware Insurance Department,delaware_insurance_department,approved,False,[],236,"841 Silver Lake Blvd
Dover, DE 19901",,doi-legal@state.de.us,,302-674-7310,,,,,,,False,http://www.delawareinsurance.gov,,,,/agency/delaware-236/delaware_insurance_department-6015/,32,0.0,0.0
5339,Health and Human Services Commission,health-and-human-services-commission,approved,False,[],109,"HHSC Open Records Coordinator
MC-1070
4900 N. Lamar Blvd.
Austin, Texas 78751-2316",,OpenRecordsRequest@hhsc.state.tx.us,,,512-424-6586,,,,,,False,http://www.hhsc.state.tx.us/about_hhsc/contact/open-records.shtml,,,,/agency/texas-109/health-and-human-services-commission-5339/,27,33.33333333333333,66.66666666666666
5338,Department of Social Services - South Dakota,department-of-social-services,approved,False,[],303,"South Dakota Department of Social Services
700 Governors Drive
Pierre, SD 57501",,DSSInfo@state.sd.us,,605-773-3165,,,,,,,False,https://dss.sd.gov/contactus/,,,,/agency/south-dakota-303/department-of-social-services-5338/,12,0.0,50.0
5342,Office of Economic Development and International Trade - Colorado,office-of-economic-development-and-international-trade,approved,False,[],127,"1625 Broadway, Suite 2700
Denver, CO 80202
",,holly.shrewsbury@state.co.us,,303-892-3840,303-892-3848,,,,,,False,http://www.advancecolorado.com/contact-us,,,,/agency/colorado-127/office-of-economic-development-and-international-trade-5342/,37,0.0,50.0
6022,Public Service Commission,public_service_commission,approved,False,[],236,"861 Silver Lake Blvd #100
Dover, DE 19904",,Dos.Foia@state.de.us,,302-736-7500,,,,,,,False,http://depsc.delaware.gov,,,,/agency/delaware-236/public_service_commission-6022/,0,0,0
5308,Department of Human Resource Management,department-of-human-resource-management,approved,False,[],128,"101 North 14th Street, 12th Floor
Richmond, VA 23219",,sara.wilson@dhrm.virginia.gov,,804-225-2131,804-371-7401,,,,,,False,http://www.dhrm.virginia.gov/,,,,/agency/virginia-128/department-of-human-resource-management-5308/,161,100.0,100.0
5198,Buffalo Public Schools,buffalo-public-shcools,approved,False,[],207,"Buffalo City School District
FOIL Officer
#712 City Hall, 65 Niagara Street
Buffalo, NY 14202",,lslisz@buffaloschools.org,,,,http://www.buffaloschools.org/,,,,,False,http://www.buffaloschools.org/CommunityRelations.cfm?subpage=3614,,,,/agency/buffalo-207/buffalo-public-shcools-5198/,18,0.0,100.0
5362,"City of Englewood, NJ - City Clerk",city-englewood-nj-city-clerk,approved,False,[],6906,"2-10 N. Van Brunt Street
Englewood, NJ 07631",,clerk@cityofenglewood.org,,(201) 510- 8212,(201) 567- 4395,http://cityofenglewood.org/,,,,,False,,,,,/agency/englewood-6906/city-englewood-nj-city-clerk-5362/,22,0.0,100.0
5376,Tulare County Probation Department,tulare-county-probation-department,approved,False,[],3076,"221 South Mooney Blvd.
Room 206
Visalia, CA 93291",,,,(559) 713-2750,(559) 730-2626,http://www.tularecounty.ca.gov/probation/index.cfm/probation-office-locations/,,,,,False,,,,,/agency/tulare-county-3076/tulare-county-probation-department-5376/,3,0.0,100.0
6023,Nebraska Crime Commission,nebraska-crime-commission,approved,False,[],300,"Nebraska Crime Commission
Darrell Fisher, Executive Director
301 Centennial Mall South
PO Box 94946
Lincoln, Nebraska 68509-4946",,,,402-471-2194,402-471-2837,,,,,,False,,,,,/agency/nebraska-300/nebraska-crime-commission-6023/,2,0.0,50.0
4345,Auburn Police Department,auburn-police-department,approved,False,[u'Police'],22352,"Auburn Police Department
ATTN: Records Access Officer
46 North Street
Auburn, NY 13021",,records@auburnpolice.net,amdahl@auburnpolice.net,(315) 255-4723,(315) 255-0022,,,,,,False,http://www.auburnny.gov/Public_Documents/AuburnNY_Police/pdf/FOI.pdf,,,,/agency/auburn-22352/auburn-police-department-4345/,236,0.0,0.0
5851,Finance Department,finance-department,approved,False,[],5791,"30 S. Nevada Ave., Suite 202
Colorado Springs, CO 80903",,Finance@SpringsGov.com,,719-385-5919,719-385-5295,,,,,,False,http://permits.springsgov.com/SectionIndex.asp?SectionID=65,,,,/agency/colorado-springs-5791/finance-department-5851/,3,0.0,100.0
5358,Boston Election Department,boston-election-department,approved,False,[],3,"Boston Election Department
One City Hall Square - Room 241
Boston, MA 02201","{u'type': u'Point', u'coordinates': [-71.0595677, 42.3604823]}",Sabino.Piemonte@boston.gov,,617-635-3767,617-635-4483,http://www.cityofboston.gov/elections,,,,,False,,,,,/agency/boston-3/boston-election-department-5358/,56,100.0,100.0
5319,City of Naples,city-of-naples,approved,False,[],37,"City Clerk’s Office
735 8th Street South, 1st Floor
Naples, Florida 34102","{u'type': u'Point', u'coordinates': [-81.7957086326531, 26.1391334897959]}",PublicRecordsRequests@naplesgov.com,,239-213-1015,,,,,,,False,http://www.naplesgov.com/index.aspx?NID=751,,,,/agency/naples-37/city-of-naples-5319/,0,0.0,0.0
5341,California Governor's Office of Business and Economic Development,governors-office-of-business-and-economic-development,approved,False,[],52,"Governor's Office of Business and Economic Development 
1325 J Street, Suite 1800 
Sacramento, CA 95814 ","{u'type': u'Point', u'coordinates': [-121.488774755102, 38.5791504081633]}",grace.arupo-rodriguez@gov.ca.gov,,916-322-0694,,,,,,,False,,,,,/agency/california-52/governors-office-of-business-and-economic-development-5341/,6,0.0,0.0
6100,Shafter Police Department,shafter-police-department,approved,False,[],3445,"Shafter Police Department
201 Central Valley Highway,
Shafter, CA 93263",,bgreer@shafter.com,,661-746-6341,,,,,,,False,,,,,/agency/shafter-3445/shafter-police-department-6100/,20,0.0,100.0
5379,Santa Barbara County Probation Department,santa-barbara-county-probation-department,approved,False,[],3065,"Santa Barbara Probation (Administration and Adult Services) 
117 E. Carrillo Street
Santa Barbara, CA  93101 
",,,,(805) 882-3700,,https://www.countyofsb.org/probation/locations.sbc,,,,,False,,,,,/agency/santa-barbara-county-3065/santa-barbara-county-probation-department-5379/,13,0.0,100.0
5383,Cumberland County Sheriff's Office,cumberland-county-sheriffs-office,approved,False,[],6505,"36 County Way
Portland, ME 04102",,,,207-774-1444,207-828-2373,http://www.cumberlandso.org/161/Administrative-Services,,,,,False,,,,,/agency/cumberland-county-6505/cumberland-county-sheriffs-office-5383/,56,50.0,50.0
5384,Treasurer of the State of Iowa,treasurer-state-iowa,approved,False,[],246,"Michael L. Fitzgerald
State Treasurer's Office
Capitol Building
Des Moines, IA 50319",,treasurer@iowa.gov,,(515) 281-5368,(515) 281-7562,http://www.treasurer.state.ia.us/,,,,,False,,,,,/agency/iowa-246/treasurer-state-iowa-5384/,18,0.0,0.0
5367,Sutter County Sheriff's Office,sutter-county-sheriffs-office,approved,False,[],3073,"Sheriff J. Paul Parker
Sutter County Sheriff's Office
1077 Civic Center Boulevard
Yuba City, CA 95993",,,,530-822-7307,5308227591,,,,,,False,https://suttersheriff.org/,,,,/agency/sutter-county-3073/sutter-county-sheriffs-office-5367/,16,0.0,50.0
6104,Arvin Police Department,arvin-police-department,approved,False,[],3097,"Arvin Police Department
200 Campus Dr, 
Arvin, CA 93203
",,ArvinPD@arvin.org,,661-854-5583,661-854-0421,,,,,,False,,,,,/agency/arvin-3097/arvin-police-department-6104/,14,0.0,100.0
6084,Collier Court Judge Cynthia A. Pivacek,collier-court-judge-cynthia-a-pivacek-or-her-assistant-jodi,approved,False,[],35,"Collier County Government Complex
3315 Tamiami Trail East, Suite 204
Naples, FL 34112",,,,,,,,,,,False,,,,,/agency/collier-county-35/collier-court-judge-cynthia-a-pivacek-or-her-assistant-jodi-6084/,35,0.0,0.0
5343,Economic Development Office - Delaware,economic-development-office,approved,False,[],236,"Dover Office
99 Kings Highway
Dover, DE 19901",,,,302-739-4271,3027395749,,,,,,False,http://inde.delaware.gov/DEDO/DEDO_contact_us.shtml,,,,/agency/delaware-236/economic-development-office-5343/,594,0.0,100.0
5377,Tulare County Sheriff,tulare-county-sheriff,approved,False,[],3076,"County Civic Center
2404 West Burrel Avenue
Visalia, California 93291-4580",,info@tularesheriff.info,,(559) 636-4625,(559) 740-4450,http://www.tularecounty.ca.gov/sheriff/index.cfm/about-us/contact-us/,,,,,False,,,,,/agency/tulare-county-3076/tulare-county-sheriff-5377/,430,0.0,100.0
4365,City of Rome Mayor's Office,city-rome-mayors-office,approved,False,[],7352,"City of Rome Mayor's Office
198 N. Washington Street
Rome, NY 13440",,lglasso@romecitygov.com,,(315) 339-7658,(315) 838-1160,,,,,,False,http://www.romenewyork.com/document/5053.pdf,,,,/agency/rome-7352/city-rome-mayors-office-4365/,65,0.0,100.0
5312,Department of Purchasing,department-of-purchasing,approved,False,[],288,"95 Franklin Street
Buffalo, NY 14202",,,,716-858-6315,716-858-6465,,,,,,False,http://www2.erie.gov/purchasing/,,,,/agency/erie-county-288/department-of-purchasing-5312/,0,0.0,0.0
5382,Washington County Sheriff's Department,washington-county-sheriffs-department,approved,False,[],6517,"83 Court St. 
Machias, ME  04654",,,,,207-255-3127,http://wcsheriffsoffice.com/,,,,,False,,,,,/agency/washington-county-6517/washington-county-sheriffs-department-5382/,49,0.0,0.0
5375,Fresno County Sheriff's Office,fresno-county-sheriffs-office,approved,False,[],3037,"Fresno County Sheriff's Office 
Records Unit
P.O. Box 1788
Fresno, CA 93717",,SheriffRecords@fresnosheriff.org,,(559) 600-8401,(559) 488-1899,https://www.fresnosheriff.org/records.html,,,,,False,,,,,/agency/fresno-county-3037/fresno-county-sheriffs-office-5375/,10,0.0,0.0
5346,"Department of State, Division of Licensing Services - New York",department-of-state-division-of-licensing-services,approved,False,[],16,"New York Department of State
Division of Licensing Services 
99 Washington Avenue 6th floor
Albany, NY 12231","{u'type': u'Point', u'coordinates': [-73.7591184, 42.6547554]}",,,518-474-4429,518-473-6648,,,,,,False,,,,,/agency/new-york-16/department-of-state-division-of-licensing-services-5346/,45,0.0,25.0
5371,Brazos County Clerk,brazos-county-criminal-court,approved,False,[],2560,"County Courthouse 
300 E. 26th Street 
Suite 120 
Bryan, Texas 77803 
",,kmcqueen@brazoscountytx.gov,,979-361-4128,979-361-4312,http://www.brazoscountytx.gov/index.aspx?NID=114,,,,,False,http://www.brazoscountytx.gov/index.aspx?NID=114,,,,/agency/brazos-county-2560/brazos-county-criminal-court-5371/,0,0,0
5365,South Orange County Community College District,south-orange-county-community-college-district-police,approved,False,[],394,"South Orange County Community College District
Tere Fluegeman                                                            
District Director, Public Affairs & Government Relations
",,tfluegeman@socccd.edu,,949-582-4920,,,,,,,False,https://www.socccd.edu/,,,,/agency/orange-county-394/south-orange-county-community-college-district-police-5365/,0,0.0,0.0
5403,Las Vegas Convention and Visitors Authority,las-vegas-convention-and-visitors-authority,approved,False,[],317," LAS VEGAS CONVENTION AND VISITORS AUTHORITY
3150 PARADISE ROAD
LAS VEGAS, NV 89109",,dchristensen@lvcva.com,,702-892-2984,,,,,,,False,http://www.lvcva.com/,,,,/agency/las-vegas-317/las-vegas-convention-and-visitors-authority-5403/,20,0.0,50.0
5811,St. Louis City Division of Corrections,st-louis-city-division-of-corrections,approved,False,[],337,,,Sunshine@stlouis-mo.gov,,,,,,,,,False,,,,,/agency/st-louis-337/st-louis-city-division-of-corrections-5811/,21,50.0,100.0
5418,Florida Department of Law Enforcement - Florida Computer Crime Center,fl-dept-of-law-enforcement-computer-crime-center,approved,False,[],34,"Florida Department of Law Enforcement
P.O. Box 1489
Tallahassee, FL 32302-1489
","{u'type': u'Point', u'coordinates': [-84.2809331, 30.4380832]}",publicrecords@fdle.state.fl.us,,850-410-7676,,,,,,,False,http://www.fdle.state.fl.us/Content/Open-Government/Open-Government-Page-Documents/FDLEGuidetoPublicRecords.aspx,,,,/agency/florida-34/fl-dept-of-law-enforcement-computer-crime-center-5418/,86,100.0,100.0
5372,South Lake Tahoe Police Department,south-lake-tahoe-police-department,approved,False,[],3457,"1352 Johnson Blvd.
South Lake Tahoe, CA  96150",,buhler@cityofslt.us,,530-542-6100,530-542-6146,,,,,,False,http://www.cityofslt.us/index.aspx?nid=302,,,,/agency/south-lake-tahoe-3457/south-lake-tahoe-police-department-5372/,10,50.0,100.0
5430,Maine Department of Economic and Community Development,department-of-economic-and-community-development,approved,False,[],13,"Department of Economic & Community Development 
59 State House Station 
Augusta, ME 04333-0059",,douglas.ray@maine.gov,,207-624-9800,,,,,,,False,http://www.maine.gov/decd/about/,,,,/agency/maine-13/department-of-economic-and-community-development-5430/,3,0.0,0.0
